name,country,price,rating,image_url,bottle_image_url,region,winery,flavor,food_pairing,grapes
Hubert Lamy La Princée Saint-Aubin 2021,France,92,4.1,images/Hubert_Lamy_La_Prince_Saint_Aubin_2021.png,images/bottle_Hubert_Lamy_La_Prince_Saint_Aubin_2021.png,Saint-Aubin,Hubert Lamy,"citrus fruit, earth, oak, tree fruit, microbio, non oak, spices, tropical fruit, vegetal, floral, red fruit, dried fruit, black fruit","Pasta, Rich fish (salmon, tuna etc), Shellfish, Mild and soft cheese, Cured Meat","Chardonnay, Pinot Gris, Pinot Blanc, Aligoté"
Alpasión Grand Chardonnay 2021,Argentina,34.99,4.2,images/Alpasin_Grand_Chardonnay_2021.png,images/bottle_Alpasin_Grand_Chardonnay_2021.png,Uco Valley,Alpasión,"oak, microbio, tree fruit, tropical fruit, citrus fruit, non oak, spices, vegetal, earth, floral","Pork, Rich fish (salmon, tuna etc), Vegetarian, Poultry",Chardonnay
Larson Family Winery Chardonnay 2022,United States,50,3.9,images/Larson_Family_Winery_Chardonnay_2022.jpg,,Los Carneros,Larson Family Winery,"oak, microbio, citrus fruit, spices, non oak, tree fruit, earth, tropical fruit, vegetal","Pork, Rich fish (salmon, tuna etc), Vegetarian, Poultry",Chardonnay
Clos du Moulin Aux Moines Les Combottes Pernand-Vergelesses 2019,France,79.99,4.1,images/Clos_du_Moulin_Aux_Moines_Les_Combottes_Pernand_Ve.png,images/bottle_Clos_du_Moulin_Aux_Moines_Les_Combottes_Per.png,Pernand-Vergelesses,Clos du Moulin Aux Moines,"earth, tree fruit, citrus fruit, oak, microbio, non oak, vegetal, spices, floral, tropical fruit, dried fruit, red fruit","Pasta, Rich fish (salmon, tuna etc), Shellfish, Mild and soft cheese, Cured Meat","Chardonnay, Pinot Gris, Pinot Blanc, Aligoté"
Aline Beaune Bourgogne Chardonnay 2022,France,39.99,4.1,images/Aline_Beaune_Bourgogne_Chardonnay_2022.png,images/bottle_Aline_Beaune_Bourgogne_Chardonnay_2022.png,Bourgogne,Aline Beaune,"citrus fruit, earth, tree fruit, oak, tropical fruit, microbio","Pasta, Rich fish (salmon, tuna etc), Shellfish, Mild and soft cheese, Cured Meat",Chardonnay
Patrick Piuze Côte de Bouqueyraux Bougros Chablis Grand Cru 2016,France,143,4.2,images/Patrick_Piuze_Cte_de_Bouqueyraux_Bougros_Chablis_G.png,images/bottle_Patrick_Piuze_Cte_de_Bouqueyraux_Bougros_Ch.png,Chablis Grand Cru 'Bougros',Patrick Piuze,"earth, tree fruit, citrus fruit, oak, microbio, spices, vegetal, non oak, dried fruit","Pork, Rich fish (salmon, tuna etc), Shellfish, Mild and soft cheese",Chardonnay
Wood Family Vineyards Para Mas Amigas Chardonnay 2023,United States,36,3.7,images/Wood_Family_Vineyards_Para_Mas_Amigas_Chardonnay_2.jpg,,Livermore Valley,Wood Family Vineyards,"oak, microbio, non oak, tree fruit, spices, earth, tropical fruit, vegetal","Pork, Rich fish (salmon, tuna etc), Vegetarian, Poultry",Chardonnay
Valravn Chardonnay 2021,United States,21.99,4,images/Valravn_Chardonnay_2021.png,images/bottle_Valravn_Chardonnay_2021.png,Sonoma County,Valravn,"oak, microbio, citrus fruit, tree fruit, earth, tropical fruit, spices, non oak, vegetal, floral, dried fruit","Pork, Rich fish (salmon, tuna etc), Vegetarian, Poultry",Chardonnay
Bethel Heights Casteel Estate Chardonnay 2021,United States,59.88,4.3,images/Bethel_Heights_Casteel_Estate_Chardonnay_2021.png,images/bottle_Bethel_Heights_Casteel_Estate_Chardonnay_20.png,Eola-Amity Hills,Bethel Heights,"oak, citrus fruit, microbio, tree fruit, earth, spices, non oak, tropical fruit, floral, vegetal","Pork, Rich fish (salmon, tuna etc), Vegetarian, Poultry",Chardonnay
Jean Noël Gagnard Chassagne-Montrachet 1er Cru 'Blanchot Dessus' 2022,France,265,4.3,images/Jean_Nol_Gagnard_Chassagne_Montrachet_1er_Cru_Blan.png,images/bottle_Jean_Nol_Gagnard_Chassagne_Montrachet_1er_C.png,Chassagne-Montrachet 1er Cru 'Blanchot Dessus',Jean Noël Gagnard,"oak, microbio, non oak, spices, earth, citrus fruit, tropical fruit, tree fruit, vegetal","Pasta, Rich fish (salmon, tuna etc), Shellfish, Mild and soft cheese, Cured Meat","Chardonnay, Pinot Gris, Pinot Blanc, Aligoté"
