name,country,price,rating,image_url,bottle_image_url,region,winery,flavor,food_pairing,grapes
DeLoach Heritage Reserve Merlot 2016,United States,17.99,3.8,images/DeLoach_Heritage_Reserve_Merlot_2016.png,images/bottle_DeLoach_Heritage_Reserve_Merlot_2016.png,California,DeLoach,"red fruit, oak, black fruit, non oak, spices, earth, microbio, tree fruit, vegetal, citrus fruit","Beef, Lamb, Veal",Merlot
Tua Rita Redigaffi Toscana 2020,Italy,299.99,4.3,images/Tua_Rita_Redigaffi_Toscana_2020.png,images/bottle_Tua_Rita_Redigaffi_Toscana_2020.png,Toscana,Tua Rita,"oak, black fruit, earth, non oak, spices, red fruit, microbio, floral, dried fruit, vegetal, citrus fruit, tree fruit, tropical fruit","Beef, Lamb, Veal, Poultry, Cured Meat","Cabernet Sauvignon, Merlot, Sangiovese, Canaiolo Nero"
Rutherford Hill Merlot 2021,United States,29.99,4.1,images/Rutherford_Hill_Merlot_2021.png,images/bottle_Rutherford_Hill_Merlot_2021.png,Napa Valley,Rutherford Hill,"oak, black fruit, red fruit, non oak, earth, spices, microbio, dried fruit, vegetal, citrus fruit, tree fruit, floral, tropical fruit","Beef, Lamb, Veal",Merlot
Duckhorn Napa Valley Merlot 2007,United States,115,4.2,images/Duckhorn_Napa_Valley_Merlot_2007.png,images/bottle_Duckhorn_Napa_Valley_Merlot_2007.png,Napa Valley,Duckhorn,"oak, black fruit, red fruit, non oak, spices, earth, microbio, dried fruit, floral, vegetal, tree fruit, citrus fruit, tropical fruit","Beef, Lamb, Veal",Merlot
Swanson Merlot 2018,United States,29.99,4.1,images/Swanson_Merlot_2018.png,images/bottle_Swanson_Merlot_2018.png,Oakville,Swanson,"oak, black fruit, non oak, red fruit, spices, earth, microbio, dried fruit, vegetal, tree fruit, citrus fruit, floral","Beef, Lamb, Veal",Merlot
Highway 12 Merlot 2022,United States,19.99,3.7,images/Highway_12_Merlot_2022.png,images/bottle_Highway_12_Merlot_2022.png,Sonoma County,Highway 12,"black fruit, red fruit, oak, spices, earth, non oak, dried fruit, floral, microbio","Beef, Lamb, Veal",Merlot
Dow's Vintage Port 1970,Portugal,280,4.6,images/Dows_Vintage_Port_1970.png,images/bottle_Dows_Vintage_Port_1970.png,Porto,Dow's,"oak, black fruit, non oak, dried fruit, earth, spices, red fruit, microbio, floral, citrus fruit, vegetal, tree fruit, tropical fruit","Mature and hard cheese, Blue cheese","Touriga Nacional, Touriga Franca, Tinta Roriz"
Spring Valley Vineyard Mule Skinner Merlot 2019,United States,65,4,images/Spring_Valley_Vineyard_Mule_Skinner_Merlot_2019.png,images/bottle_Spring_Valley_Vineyard_Mule_Skinner_Merlot_.png,Walla Walla Valley,Spring Valley Vineyard,"oak, earth, black fruit, non oak, red fruit, spices, microbio, vegetal, dried fruit, floral","Beef, Lamb, Veal",Merlot
Spring Valley Vineyard Mule Skinner Merlot 2021,United States,65,4,images/Spring_Valley_Vineyard_Mule_Skinner_Merlot_2021.png,images/bottle_Spring_Valley_Vineyard_Mule_Skinner_Merlot_.png,Walla Walla Valley,Spring Valley Vineyard,"oak, earth, black fruit, non oak, red fruit, spices, microbio, vegetal, dried fruit, floral","Beef, Lamb, Veal",Merlot
Spring Valley Vineyard Mule Skinner Merlot 2018,United States,65,4,images/Spring_Valley_Vineyard_Mule_Skinner_Merlot_2018.png,images/bottle_Spring_Valley_Vineyard_Mule_Skinner_Merlot_.png,Walla Walla Valley,Spring Valley Vineyard,"oak, earth, black fruit, non oak, red fruit, spices, microbio, vegetal, dried fruit, floral","Beef, Lamb, Veal",Merlot
Spring Valley Vineyard Mule Skinner Merlot 2017,United States,65,4,images/Spring_Valley_Vineyard_Mule_Skinner_Merlot_2017.png,images/bottle_Spring_Valley_Vineyard_Mule_Skinner_Merlot_.png,Walla Walla Valley,Spring Valley Vineyard,"oak, earth, black fruit, non oak, red fruit, spices, microbio, vegetal, dried fruit, floral","Beef, Lamb, Veal",Merlot
